,job_start_date,firm_name,gis_latitude,gis_longitude
625,2021-07-07,"ZIN ELECTRICAL, INC",40.685131,-73.996838
626,2022-08-02,"AXCEL ELECTRIC CO., INC.",40.753991,-73.997726
627,2023-02-13,"DIFALZO ELECTRIC NY, INC",40.650467,-73.97361
628,2018-12-24,FERRARA ELECTRICAL CORP.,40.834814,-73.830117
629,2021-06-11,AAA'S ELECTL CONTG CORP,40.683045,-73.729181
630,2021-07-07,CHARAN ELEC'L ENTERP'S IN,40.667545,-73.991046
631,2022-02-13,BLZ ELECTRIC INC.,40.728379,-73.821181
632,2018-02-09,JOSEPH WEINSTEIN ELECTRIC,40.682048,-73.928287
633,2021-07-13,KNIGHT ELEC'L SERV. CORP.,40.698858,-73.944087
634,2021-06-10,ELECTRICAL SOLUTIONS LLC,40.741547,-73.978225
635,2021-07-07,"ABM ELECTRIC, INC",40.595341,-73.993457
636,2021-07-07,"ABM ELECTRIC, INC",40.582585,-73.963477
637,2019-02-01,NASH ELECTRIC SERVICES IN,40.868482,-73.88506
638,2021-10-28,"ABM ELECTRIC, INC",40.788952,-73.944538
639,2021-07-07,RICHARD NEU,40.66492,-73.941959
640,2019-06-06,"K & R ELECTRIC CO., INC.",40.836597,-73.822202
641,2022-01-22,MILAD CONTRACTING CORP.,40.676094,-73.935688
642,2022-06-01,AUJLA ELECTRIC CORP,40.692362,-73.918064
643,2018-02-12,BOROWIDE ELECT'L CONTR'S,40.689971,-73.982172
644,2018-02-16,"QUEUE ELEC'L CONTRS, INC",40.675357,-73.938861
645,2019-08-24,WCK ELECTRIC CORP.,40.865194,-73.90229
646,2023-02-13,ANTONIO CERIELLO ELEC INC,40.668155,-73.899742
647,2019-11-27,UNITED ELEC'L CONT'G CORP,40.842238,-73.922176
648,2021-07-07,RICHARD NEU,40.694239,-73.922079
649,2022-12-01,FIRST STAR ELECTRIC INC,40.727237,-73.952303
650,2021-07-07,SPICE ELECTRIC COMPANY,40.616293,-73.953373
651,2022-02-11,EVERBRIGHT ELECTRIC INC,40.740426,-73.988976
652,2020-03-25,PLATINUM PWR ELECTL CONT,40.82974,-73.916142
653,2022-06-06,DAVEN ELECTRIC CORP,40.650673,-73.965166
654,2023-02-13,ANTONIO CERIELLO ELEC INC,40.668282,-73.900704
655,2023-01-10,GREEN LIGHT ELECL & MECH,40.821409,-73.940595
656,2021-12-17,METROPOLITAN ELEC OF NY I,40.697549,-73.921169
657,2021-07-07,S&R ELECTRICAL & MECHANIC,40.66143,-73.993325
658,2020-02-17,AZTECA LIGHTING & ELEC IN,40.827743,-73.900105
659,2023-02-13,STANCO SYSTEM ELEC'L CONT,40.624173,-74.018732
660,2021-07-08,ELECTRICAL SOLUTIONS LLC,40.730129,-73.974585
661,2023-02-13,FISHER ELECL CONTNG LLC,40.606719,-73.907577
662,2022-07-25,SOLAS ELECTRICAL CORP,40.755018,-73.998816
663,2022-07-25,S.E. ELECTL CONTNG CORP,40.752699,-73.967
664,2020-09-04,WMS ELECTRICAL CONTNG LTD,40.867516,-73.846593
665,2021-07-07,S&R ELECTRICAL & MECHANIC,40.661479,-73.993274
666,2022-02-12,AMBER ELECTL CONTNG INC,40.616591,-74.150965
667,2020-08-25,UNISYS ELECTRIC INC.,40.813641,-73.925313
668,2023-02-13,CHARAN ELEC'L ENTERP'S IN,40.621565,-73.965595
669,2021-01-15,SIGNS CAD CORP,40.817707,-73.923968
670,2021-07-08,WILLDAN ELECTRICAL OF NY,40.68599,-73.944429
671,2018-02-15,JOSEPH WEINSTEIN ELECTRIC,40.69143,-73.990826
672,2020-12-24,MACINTOSH ELECTRIC CORP,40.821921,-73.853104
673,2021-07-20,ELECTRICAL SOLUTIONS LLC,40.740581,-73.978925
674,2018-03-05,ANTONIO CERIELLO ELEC INC,40.68678,-73.984463
675,2020-11-24,UNITED ELEC'L CONT'G CORP,40.842238,-73.922176
676,2021-07-08,NAS ELECTRIC CORP,40.675453,-74.000256
677,2021-07-07,L&B ELEC'L INTERNATIONAL,40.698597,-73.992452
678,2021-07-21,ELECTRICAL SOLUTIONS LLC,40.741547,-73.978225
679,2021-01-15,SIGNS CAD CORP,40.855808,-73.867658
680,2023-02-14,ILLUMINOUS ELECTRIC CORP.,40.576271,-73.982552
681,2021-02-15,CAT DEL-V ELECTRIC CORP,40.842793,-73.833729
682,2022-07-23,VALLEY ELECTRIC OF NY INC,40.727972,-73.980687
683,2023-02-13,KJK ELECTRIC INC,40.717064,-73.944814
684,2021-02-04,"OM ELECTRIC, INC",40.847279,-73.919958
685,2021-02-23,I.P. ELECTRIC INC,40.839693,-73.822313
686,2021-01-27,TRIBECA ELECTRICAL CORP,40.860043,-73.888267
687,2021-03-10,BERGER QUALITY ELEC'L CON,40.841222,-73.888093
688,2021-03-19,BERGER QUALITY ELEC'L CON,40.860854,-73.905445
689,2022-02-17,CUBE ELECTRICAL CORP,40.782659,-73.799702
690,2021-04-08,BERGER QUALITY ELEC'L CON,40.81565,-73.907211
691,2021-04-09,BERGER QUALITY ELEC'L CON,40.830925,-73.894752
692,2023-02-14,ILLUMINOUS ELECTRIC CORP.,40.576318,-73.983607
693,2021-04-21,AMBER ELECTL CONTNG INC,40.840256,-73.887751
694,2023-02-14,K.A.B. ELECTRIC CORP,40.688005,-73.928601
695,2021-03-26,CONSOLIDATED EDISON CO,40.823685,-73.875968
696,2021-07-07,POWER DIRECT ELECTRIC INC,40.657338,-73.958329
697,2023-01-09,DAVEN ELECTRIC CORP,40.787488,-73.948764
698,2021-12-20,J Y ELECTRIC INC,40.694829,-73.914494
699,2022-03-22,UL ELECTRICAL CORP.,40.736849,-73.874942
700,2021-10-28,LIGHTWIRE ELECTRIC CORP,40.725108,-73.988772
701,2021-04-27,"R. GUNZER, INC.",40.860733,-73.889535
702,2021-07-07,COUNTY ELECL CONTRACTOR I,40.627166,-73.955599
703,2021-04-28,MACINTOSH ELECTRIC CORP,40.881995,-73.921164
704,2021-04-28,"GRID CITY ELECTRIC, CORP",40.827907,-73.908769
705,2022-02-13,CONSOLIDATED EDISON CO,40.644518,-74.110781
706,2020-09-02,"KLEINKNECHT ELEC. CO.,INC",40.758275,-73.971055
707,2021-04-27,"R. GUNZER, INC.",40.860733,-73.889535
708,2021-04-27,"R. GUNZER, INC.",40.860733,-73.889535
709,2018-02-20,JOSEPH WEINSTEIN ELECTRIC,40.590736,-73.968567
710,2021-04-27,"R. GUNZER, INC.",40.860733,-73.889535
711,2021-04-28,STEVEN FARKAS,40.84196,-73.857725
712,2021-10-28,JOSEPH WEINSTEIN ELECTRIC,40.741833,-73.980971
713,2021-04-27,"R. GUNZER, INC.",40.860733,-73.889535
714,2023-02-14,AMERICAN POWER ELECT CONS,40.65496,-73.975312
715,2018-02-22,SUPER CHARGED ELEC. INC.,40.686513,-73.985844
716,2023-01-08,"POWER SURGE ELECTRIC, INC",40.780715,-73.978584
717,2021-12-20,JTE ELECTRICAL SERVICES,40.715873,-73.966268
718,2021-08-02,ELECTRICAL SOLUTIONS LLC,40.734466,-73.975575
719,2021-05-03,POWER DIRECT ELECTRIC INC,40.838762,-73.869185
720,2021-10-28,JRD ELECTRIC CORP.,40.756039,-73.990651
721,2021-05-05,RICHARD NEU,40.878541,-73.868716
722,2022-11-28,BERGER QUALITY ELEC'L CON,40.676864,-73.802078
723,2022-02-13,RICHMOND ELEC'L CONTR'S,40.58212,-74.092544
724,2018-08-21,"RAINBOW ELECTRIC CO., INC",40.668244,-73.987066
725,2023-01-09,SOLAS ELECTRICAL CORP,40.773378,-73.965109
726,2019-02-26,OHM'S ELECTRICAL CORP,40.765257,-73.959868
727,2019-12-10,H. & L. ELECTRIC INC,40.771205,-73.970309
728,2020-01-18,FSM ELECTRICAL CORPORATIO,40.753991,-73.997726
729,2020-07-15,AGIR ELEC'L LTD. D/B/A,40.753715,-73.9786
730,2020-09-14,QEC ELECTRICAL SVCE CORP,40.764517,-73.971684
731,2021-07-08,R & T ELECTRICAL CORP,40.617328,-73.985037
732,2020-10-08,"MRD ELEC'L SERVICES, INC",40.786574,-73.948303
733,2020-04-27,UNITED ELEC'L CONT'G CORP,40.836194,-73.938586
734,2020-12-15,HYLAN DATACOM & ELECL LLC,40.788718,-73.976166
735,2020-12-11,HYLAN DATACOM & ELECL LLC,40.790102,-73.976956
736,2020-12-09,"POWER SURGE ELECTRIC, INC",40.79279,-73.940844
737,2020-12-11,HYLAN DATACOM & ELECL LLC,40.800253,-73.969064
738,2020-12-10,HYLAN DATACOM & ELECL LLC,40.793278,-73.967233
739,2021-01-15,GSA ELECTRIC CORP.,40.714672,-73.982328
740,2021-03-24,MWB ELECTRIC CORP.,40.790607,-73.976588
741,2021-04-09,BERGER QUALITY ELEC'L CON,40.831646,-73.917133
742,2021-12-20,"KINGS ELECTRIC CO., INC.",40.577878,-73.972429
743,2021-04-16,DENNISON ELECTRIC CORP,40.729687,-74.004431
744,2021-04-23,JK ELECTRICAL INC,40.903337,-73.849049
745,2021-04-21,AMBER ELECTL CONTNG INC,40.840256,-73.887751
746,2021-04-22,ISLAND ELECTRIC CORP,40.875103,-73.85636
747,2021-05-27,MARTIN DORKIN,40.764316,-73.968767
748,2021-05-17,HYLAN DATACOM & ELECL LLC,40.845608,-73.934609
749,2021-05-17,HYLAN DATACOM & ELECL LLC,40.845608,-73.934609
750,2021-05-17,HYLAN DATACOM & ELECL LLC,40.828827,-73.944967
751,2021-05-17,HYLAN DATACOM & ELECL LLC,40.830684,-73.947358
752,2018-05-28,REDD ELECTRICAL SVCS INC,40.673531,-73.881604
753,2018-09-04,"FOSTER ELEC'L SVC., INC.",40.618269,-73.935552
754,2019-04-30,"FOSTER ELEC'L SVC., INC.",40.613549,-73.962016
755,2017-12-21,SUNRUN SOLAR ELECTL CORP,40.667797,-73.857632
756,2020-06-05,DYNAMIC ELEC'L CONTRS INC,40.669317,-73.940791
757,2020-08-20,BLZ ELECTRIC INC.,40.644648,-73.996436
758,2020-10-09,A.C. MORGAN ELECTRIC,40.62205,-73.988855
759,2020-11-23,PROSPECT ELECT. SERV INC,40.693131,-73.969042
760,2020-12-23,MODERN TREND ELECL CONTRG,40.688111,-73.947088
761,2022-12-22,RICHARD NEU,40.625914,-73.983396
762,2021-01-13,A.C. MORGAN ELECTRIC,40.635181,-74.004435
763,2021-10-28,"AXCEL ELECTRIC CO., INC.",40.754732,-73.989782
764,2017-12-07,"SAFEWAY CONSTRUCTION, INC",40.618067,-73.901513
765,2021-03-23,T. DIRUSSO ELEC'L CONT IN,40.680845,-73.981511
766,2021-08-11,SIGNS CAD CORP,40.735423,-73.992242
767,2017-12-04,SWITCH ELECT OF THE FIVE,40.675907,-73.89505
768,2019-05-08,RIVIERA ELECTRIC CORP,40.593173,-73.939491
769,2022-11-27,"LINTECH ELECTRIC, INC",40.704799,-73.796524
770,2021-04-28,A.S.K. ELECTRICAL CORP,40.701406,-73.922932
771,2022-02-13,BERGER QUALITY ELEC'L CON,40.593636,-74.157171
772,2021-06-10,POWER POINT ELECTRIC INC,40.747926,-74.0027
773,2021-04-28,SUPER CHARGED ELEC. INC.,40.683643,-73.995291
774,2021-04-28,"HMA ELECTRIC, LLC",40.672754,-73.8757
775,2017-12-05,ALL WAYS ELECTRIC CORP.W,40.720178,-73.961861
776,2017-12-05,RIVIERA ELECTRIC CORP,40.713374,-73.947566
777,2017-12-06,BERGER QUALITY ELEC'L CON,40.637382,-73.892153
778,2023-01-09,IZZO ELECTRIC INC.,40.865818,-73.926444
779,2018-02-20,"FOSTER ELEC'L SVC., INC.",40.623898,-73.944376
780,2021-10-28,"KV POWER ELECTRIC, INC.",40.738736,-73.992321
781,2017-12-06,ANTONIO CERIELLO ELEC INC,40.677583,-73.997008
782,2017-12-05,CONSOLIDATED EDISON CO,40.688127,-73.980417
783,2021-12-16,LIT MODE ELECL CONTG INC,40.636266,-74.117509
784,2021-06-16,DENMAR ELECTRIC CORP,40.755643,-73.972305
785,2018-01-10,DUNRITE ELECTRICAL CORP,40.700899,-73.923766
786,2021-06-14,UNITED ELEC'L CONT'G CORP,40.836194,-73.938586
787,2021-04-28,BERGER QUALITY ELEC'L CON,40.626079,-73.941928
788,2018-01-10,DUNRITE ELECTRICAL CORP,40.700899,-73.923766
789,2021-10-29,AWESOME ELECTL CONTNG INC,40.874295,-73.909281
790,2023-02-13,OGC ELECTRICAL CONTRACTOR,40.664522,-73.931532
791,2022-12-22,"KINGS ELECTRIC CO., INC.",40.686415,-73.971493
792,2023-01-08,NASH ELECTRIC SERVICES IN,40.755978,-73.992694
793,2018-02-21,ELECTRICAL SECURITY CORP.,40.597872,-73.93361
794,2023-02-13,DELTEX ELECTRICAL CONT. I,40.645409,-73.899646
795,2021-04-28,"ABM ELECTRIC, INC",40.64726,-73.881114
796,2021-06-24,MAC FHIONNGHAILE & SONS,40.737159,-73.978331
797,2021-04-28,"TRINCITY ELECTRIC, INC",40.704415,-73.919419
798,2021-10-28,ELPO ELECTRICAL CONTG INC,40.725545,-73.994974
799,2021-01-25,"GOTTLIEB ELECTRIC, LLC",40.826048,-73.923102
800,2017-12-05,QEC ELECTRICAL SVCE CORP,40.691688,-73.991742
801,2017-12-07,"LENS ELECTRIC, INC",40.731834,-73.957903
802,2017-12-07,"LENS ELECTRIC, INC",40.731834,-73.957903
803,2021-04-29,"LIPPOLIS ELECTRIC, INC.",40.664432,-73.896114
804,2017-12-09,STEVEN FARKAS,40.69429,-73.997631
805,2023-02-14,DENMAR ELECTRIC CORP,40.729904,-73.944248
806,2018-03-28,PRIME ELECTRICAL CORP,40.635831,-73.9829
807,2021-05-03,HV ELECTRIC CORP,40.684488,-73.876468
808,2017-12-06,TOP SHELF ELECTRIC CORP,40.703504,-73.989552
809,2021-10-28,A & S ELECTRIC INC.,40.727015,-73.9876
810,2021-04-29,A.C. MORGAN ELECTRIC,40.636222,-74.007707
811,2019-09-19,JONG HYUN KIM,40.760853,-73.765424
812,2018-02-26,JOSEPH WEINSTEIN ELECTRIC,40.688075,-73.941943
813,2021-04-29,GOODALL ELECTRIC CORP,40.614236,-73.975907
814,2021-04-28,AMRA ELECTRICAL CORP,40.662005,-73.932068
815,2023-02-13,ZEV ELECTRIC CORP.,40.64179,-73.981872
816,2021-07-31,S.E. ELECTL CONTNG CORP,40.732829,-73.994072
817,2017-12-06,CHARAN ELEC'L ENTERP'S IN,40.632524,-73.924417
818,2023-03-15,"Q.Y. ELECTRIC, INC",40.81789,-73.888746
819,2018-01-05,CHARAN ELEC'L ENTERP'S IN,40.654031,-73.894854
820,2023-02-14,NASH ELECTRIC SERVICES IN,40.688566,-73.980045
821,2021-09-10,ELECTRICAL SOLUTIONS LLC,40.740485,-73.978998
822,2021-04-28,RICHARD NEU,40.575209,-73.981148
823,2021-05-24,STAN ELECTRIC INC,40.630961,-74.020161
824,2022-11-28,INFINITI ELECTRIC CORP,40.683621,-73.789597
825,2018-06-04,PRIME ELECTRICAL CORP,40.646974,-74.022703
826,2017-12-05,SUNRUN SOLAR ELECTL CORP,40.6692,-73.893205
827,2022-07-25,SOLAS ELECTRICAL CORP,40.851487,-73.905986
828,2021-04-28,GOTHAM WIRING LICENSED,40.648704,-73.954695
829,2021-04-28,RIVIERA ELECTRIC CORP,40.642465,-74.014986
830,2021-04-29,DUNRITE ELECTRICAL CORP,40.623549,-73.991333
831,2021-04-28,KRISCORP ELECL CONTNG INC,40.684102,-74.002008
832,2022-12-22,D & W ELECTRICAL CONT COR,40.631832,-73.989833
833,2021-04-28,BRIGHT LIGHT ELECTRICAL C,40.636207,-73.972138
834,2018-09-27,J.A. LEE ELEC SVCS LLC,40.72827,-73.986874
835,2019-01-17,SUPER CHARGED ELEC. INC.,40.79986,-73.969859
836,2019-02-05,CITYWIDE ELEC'L WIRING IN,40.739872,-73.985584
837,2017-12-06,CITI-WIDE ELECTRIC INC,40.652374,-73.955009
838,2019-02-20,SIDNEY ELEC'L CONT'G INC.,40.744889,-73.985041
839,2019-04-30,PAUL M. & SON'S ELECL CON,40.733831,-74.005676
840,2019-06-24,P.E. STONE INC,40.764441,-73.97746
841,2021-04-29,HIGH-LIGHT ELEC'L CORP,40.673454,-73.881586
842,2019-06-24,P.E. STONE INC,40.764441,-73.97746
843,2019-08-07,ERRIGAL ELECTRICAL CORP,40.768591,-73.963841
844,2019-08-26,"VALENTIS ELECTRIC, INC.",40.814216,-73.95564
845,2019-12-17,"LUX ELECTRIC, INC",40.729061,-73.990969
846,2020-07-02,WIRETECH ELECTRIC CORP,40.780408,-73.982076
847,2017-12-07,WESTRISE ELECTRIC LLC,40.708704,-73.952118
848,2020-07-04,ALL PURPOSE ELECTRIC CORP,40.775322,-73.960169
849,2020-07-10,PAC ELECTRIC CORP.,40.789383,-73.979022
850,2020-08-10,MNBC ELECTRICAL CORP,40.801856,-73.953532
851,2018-01-03,WESTRISE ELECTRIC LLC,40.708704,-73.952118
852,2020-09-29,VMA ELECTRICAL CORP.,40.758162,-73.960078
853,2022-12-23,J Y ELECTRIC INC,40.680389,-73.977751
854,2021-02-20,"VALENTIS ELECTRIC, INC.",40.814216,-73.95564
855,2021-02-23,PRIME ELECTRICAL CORP,40.868083,-73.922855
856,2021-03-05,"PETER J. CATANZARO, INC.",40.759497,-73.963625
857,2018-01-12,A.C. MORGAN ELECTRIC,40.638824,-74.007484
858,2021-03-05,"PETER J. CATANZARO, INC.",40.764169,-73.990546
859,2017-12-06,"KINGS ELECTRIC CO., INC.",40.59236,-73.950088
860,2021-04-28,RAIKOS ELECTRIC LLC,40.741975,-73.99056
861,2021-03-17,MONTGOMERY ELEC'L CONTR'G,40.765784,-73.966932
862,2023-02-13,"TRINCITY ELECTRIC, INC",40.628573,-73.921492
863,2021-07-07,BLOOMINGDALES,40.761894,-73.966349
864,2022-12-22,CHARAN ELEC'L ENTERP'S IN,40.640545,-74.000731
865,2021-04-21,CROSSWIRE ELECTRICAL INC,40.736437,-73.981427
866,2021-04-21,CROSSWIRE ELECTRICAL INC,40.736437,-73.981427
867,2023-01-12,NATIONAL MAINT. INC,40.71756,-73.963331
868,2021-04-23,ANTHONY G FERRY INC,40.808332,-73.964653
869,2018-03-05,UNITED ELEC'L CONT'G CORP,40.708212,-73.929482
870,2017-12-16,WESTRISE ELECTRIC LLC,40.574969,-73.999852
871,2023-01-08,NEW TECH ELECTRIC INC,40.743478,-73.98607
872,2017-12-16,WESTRISE ELECTRIC LLC,40.60825,-73.964943
873,2019-08-13,HYLAN DATACOM & ELECL LLC,40.654797,-74.015814
874,2021-04-28,RICHARD NEU,40.760696,-73.960661
875,2017-12-14,"KINGS ELECTRIC CO., INC.",40.632875,-73.972129
876,2018-02-26,"KINGS ELECTRIC CO., INC.",40.59287,-73.962024
877,2021-12-19,BERGER QUALITY ELEC'L CON,40.68004,-73.906459
878,2021-04-28,CHARAN ELEC'L ENTERP'S IN,40.79307,-73.942303
879,2018-03-08,SUPER CHARGED ELEC. INC.,40.683389,-73.979831
880,2018-01-25,"TECHNO-VOLT ELEC, INC",40.694991,-73.939376
881,2021-04-28,GLENDALE ELECTL CONTNG IN,40.768868,-73.963328
882,2021-04-28,PATRIOT ELECTRIC CORP,40.741621,-74.008603
